material_id,material_name,material_type,product_category,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,cost_per_unit,recycled_content_percent
910,Glass,Glass,E-commerce,8.796061097899974,12.42,0.02,1.0574206449812105,79.1,155.99,13.95
371,HDPE,Plastic,Cosmetics,6.4869645931525985,4.83,0.19,3.23,90.54,70.54,76.7
1438,Paperboard,Fiber,Cosmetics,6.78110363438892,8.86,0.7,1.0778320548563818,84.2,48.64,9.89
32,Molded Pulp,Fiber,Food,4.180802170868683,9.43,0.82,0.7693521762208707,45.64,65.35,94.1
1483,Glass,Glass,Automotive,8.868872053611028,26.95,0.02,1.5711621060052718,44.22,180.41,20.71
1190,Paperboard,Fiber,Cosmetics,5.054868061718903,11.02,0.59,1.1757743560689378,61.83,70.5,75.42
1210,Steel,Metal,Pharmaceuticals,8.202841656898434,7.5,0.04,2.362770955286764,54.88,189.06,6.42
36,Tinplate,Metal,Automotive,8.971743518372651,21.82,0.0,4.07,87.71,154.03,16.44
126,Corrugated Cardboard,Fiber,Retail,4.770329703161524,10.52,0.59,0.9867506771855223,82.4,27.33,15.38
213,Recycled PET,Plastic,Cosmetics,6.569745803923846,,0.18,2.780254838466127,80.11,65.62,61.99
274,Bioplastic PLA,Bioplastic,E-commerce,5.614579929852573,15.08,0.58,1.2143139420091176,56.33,136.0,
35,Kraft Paper,Fiber,Automotive,6.4090776934979905,,0.63,1.1427423052821948,73.54,13.23,46.9
617,Paperboard,Fiber,Pharmaceuticals,5.617483830025764,7.57,0.96,0.7899865663127,68.84,26.06,14.73
669,Bioplastic PLA,Bioplastic,E-commerce,5.622615398312007,2.89,0.63,1.7450431342269197,58.31,94.01,33.87
1006,Compostable Film,Bioplastic,Automotive,6.220667566621836,28.42,0.59,1.5,70.98,130.62,14.28
568,Glass,Glass,Cosmetics,8.432301348446387,9.69,0.06,1.2274192743420134,53.47,128.64,29.22
1189,Bioplastic PHA,Bioplastic,Food,5.545248001467067,6.98,0.57,1.2007425444995397,94.31,42.04,44.4
1443,Kraft Paper,Fiber,Pharmaceuticals,5.240647304576054,5.12,0.57,1.0406903878242155,91.34,14.04,20.13
1338,Recycled PET,Plastic,Retail,6.243772186673895,9.17,0.33,2.081498052234356,63.3,81.92,52.04
1350,Rigid PVC,Plastic,Retail,6.362298699069361,12.65,0.36,3.7,40.17,,34.14
828,Bioplastic PLA,Bioplastic,Cosmetics,6.362235707929965,10.27,0.89,2.1229678511893,71.61,,86.29
1267,Corrugated Cardboard,Fiber,E-commerce,4.544315043086881,16.82,0.43,0.8223107566827816,63.08,37.91,45.62
696,Kraft Paper,Fiber,Food,5.575490151001181,7.55,0.92,0.6000942851031397,63.27,95.3,40.69
774,Paperboard,Fiber,Cosmetics,6.127138785167298,2.92,0.92,0.9577903974660609,92.17,94.68,65.38
602,Aluminum,Metal,Food,8.213753846189487,6.37,0.08,8.187407634110413,47.67,129.5,
1463,Steel,Metal,Retail,9.134624439257808,11.57,0.1,1.9933186904746296,85.83,161.1,55.79
340,Recycled PET,Plastic,Food,6.513125567402728,3.49,0.39,3.060464731183574,92.57,24.75,62.85
969,Molded Pulp,Fiber,Automotive,6.888780625712739,12.37,0.41,0.6438827351353061,80.48,81.12,31.62
192,Tinplate,Metal,Cosmetics,8.96709129343985,13.48,0.05,5.19,86.04,196.99,20.73
1294,Corrugated Cardboard,Fiber,Cosmetics,6.417977649325474,9.46,0.45,1.1875369446492017,46.02,85.23,78.31
333,Molded Pulp,Fiber,Retail,5.6506796264687855,18.31,0.56,0.6026739458610082,90.9,13.75,40.79
525,Compostable Film,Bioplastic,Cosmetics,5.086825065709638,11.91,0.87,1.64,73.62,78.02,78.42
121,Molded Pulp,Fiber,Cosmetics,5.899454126782067,17.24,0.97,0.7727767084413315,76.15,52.68,35.99
418,Aluminum,Metal,E-commerce,9.902806684413314,16.0,0.08,10.963616224608286,45.13,204.84,38.15
146,Molded Pulp,Fiber,Automotive,5.804835460438993,10.37,0.66,0.8213891048105147,62.74,26.15,72.83
455,HDPE,Plastic,Automotive,7.63837771885358,22.22,0.16,2.64,72.97,68.64,23.97
508,Recycled PET,Plastic,Automotive,7.768412926696816,26.12,0.28,2.15283858209902,41.43,42.65,54.2
302,Glass,Glass,Pharmaceuticals,7.456159543897865,10.6,0.05,1.2881871350403422,54.32,,37.06
732,Aluminum,Metal,Electronics,8.424089679816454,21.2,0.02,9.081573145538101,85.06,201.01,60.3
1134,Steel,Metal,Food,9.221961977701984,9.93,0.02,2.3898983315123883,97.09,224.76,47.28
566,Steel,Metal,Pharmaceuticals,8.82205693961341,19.58,0.06,2.0193435423096,57.6,217.28,73.93
1285,HDPE,Plastic,Food,7.67972260573344,8.78,0.27,4.88,44.2,36.57,22.42
330,Rigid PVC,Plastic,Food,7.800046246796022,9.38,0.14,4.34,96.53,14.7,66.4
